LocalAuthorityName,RatingValue
Redbridge,4
Redbridge,3
Newham,5
Newham,4
Newham,Exempt
Newham,5
Redbridge,5
Redbridge,3
Redbridge,1
Uttlesford,AwaitingInspection
Uttlesford,1
Newham,5
Redbridge,5
Redbridge,1
Redbridge,5
Redbridge,5
Newham,5
Newham,4
Newham,5
Newham,AwaitingInspection
Uttlesford,4
Redbridge,5
Redbridge,3
Newham,5
Newham,3
Newham,3
Newham,1
Newham,4
Newham,5
Newham,4
Newham,2
Newham,4
Newham,3
Newham,AwaitingInspection
Newham,5
Newham,AwaitingInspection
Uttlesford,1
Uttlesford,AwaitingInspection
Uttlesford,Exempt
Uttlesford,Exempt
Newham,5
Newham,5
Newham,4
Newham,1
Redbridge,5
Redbridge,3
Newham,3
Redbridge,4
Redbridge,5
Redbridge,3
Redbridge,Exempt
Redbridge,Exempt
Redbridge,5
Redbridge,5
Redbridge,5
Hackney,3
Newham,2
Newham,1
Newham,3
Newham,4
Newham,3
Redbridge,5
Newham,5
Newham,3
Newham,2
Newham,4
Newham,4
Uttlesford,5
Uttlesford,0
Newham,Exempt
Redbridge,5
Redbridge,5
Redbridge,Exempt
Redbridge,5
Newham,5
Newham,AwaitingInspection
Redbridge,3
Newham,5
Epping Forest,5
Redbridge,3
Braintree,5
Newham,3
Newham,4
Newham,3
Newham,3
Newham,Exempt
Newham,5
Newham,3
Newham,3
Newham,5
Newham,5
Uttlesford,Exempt
Redbridge,5
Redbridge,1
Redbridge,5
Newham,5
Redbridge,5
Newham,5
Newham,5
Newham,5
Newham,4
Newham,5
Epping Forest,5
Newham,3
Newham,5
Newham,4
Newham,4
Newham,3
Newham,5
Redbridge,5
Newham,3
Newham,4
Newham,3
Newham,1
Newham,4
Newham,1
Newham,3
Newham,2
Newham,2
Newham,3
Newham,3
Newham,1
Newham,5
Newham,3
Newham,5
Newham,4
Newham,2
Newham,3
Newham,4
Newham,5
Newham,3
Newham,AwaitingInspection
Newham,5
Redbridge,4
Braintree,Exempt
Newham,5
Newham,5
Braintree,AwaitingInspection
Braintree,5
Newham,3
Newham,1
Newham,AwaitingInspection
Braintree,5
Braintree,5
Epping Forest,5
Redbridge,5
Newham,5
Uttlesford,Exempt
Braintree,5
Uttlesford,5
Epping Forest,5
Newham,5
Uttlesford,5
Braintree,4
Newham,5
Newham,5
Newham,3
Newham,3
Newham,1
Newham,5
Newham,Exempt
Newham,5
Newham,5
Newham,5
Newham,3
Newham,4
Newham,5
Newham,AwaitingInspection
Newham,Exempt
Newham,4
Epping Forest,5
Newham,5
Uttlesford,5
Uttlesford,5
Newham,5
Redbridge,5
Newham,5
Newham,AwaitingInspection
Newham,5
Redbridge,4
Newham,5
Newham,3
Newham,4
Newham,5
Newham,1
Newham,3
Newham,2
Redbridge,5
Newham,5
Newham,5
Newham,4
Redbridge,5
Newham,5
Newham,5
Newham,5
Newham,5
Newham,5
Newham,4
Newham,4
Newham,5
Newham,5
Epping Forest,3
Newham,4
Newham,4
Newham,3
Newham,5
Newham,3
Newham,3
Newham,2
Epping Forest,4
Epping Forest,5
Epping Forest,4
Newham,5
Epping Forest,5
Epping Forest,3
Epping Forest,5
Epping Forest,4
Epping Forest,5
Newham,5
Newham,3
Newham,5
Redbridge,3
Newham,5
Newham,4
Newham,5
Newham,5
Newham,AwaitingInspection
Uttlesford,5
Uttlesford,5
Epping Forest,4
Redbridge,5
Braintree,Exempt
Epping Forest,4
Epping Forest,4
Braintree,5
Epping Forest,5
Newham,5
Epping Forest,5
Newham,5
Redbridge,3
Newham,5
Newham,5
Epping Forest,5
Newham,5
Newham,5
Newham,5
Newham,5
Newham,4
Newham,2
Newham,4
Newham,AwaitingInspection
Newham,AwaitingInspection
Newham,1
Newham,5
Newham,3
Newham,AwaitingInspection
Newham,5
Newham,4
Newham,5
Newham,4
Newham,4
Epping Forest,AwaitingInspection
Newham,3
Newham,1
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,AwaitingInspection
Epping Forest,5
Newham,AwaitingInspection
Epping Forest,AwaitingInspection
Redbridge,4
Redbridge,5
Redbridge,Exempt
Epping Forest,5
Newham,5
Redbridge,5
Redbridge,5
Newham,2
Newham,Exempt
Newham,5
Newham,4
Newham,4
Newham,5
Newham,Exempt
Redbridge,4
Redbridge,4
Newham,5
Newham,1
Epping Forest,5
Newham,5
Newham,AwaitingInspection
Newham,3
Newham,5
Newham,AwaitingInspection
Redbridge,4
Newham,5
Braintree,5
Newham,5
Redbridge,5
Newham,4
Redbridge,5
Newham,4
Epping Forest,5
Newham,4
Newham,3
Newham,3
Newham,5
Newham,4
Newham,2
Newham,5
Newham,Exempt
Newham,5
Newham,AwaitingInspection
Redbridge,5
Newham,5
Newham,5
Redbridge,4
Newham,5
Newham,5
Newham,3
Newham,5
Newham,1
Braintree,5
Redbridge,3
Newham,5
Newham,Exempt
Braintree,5
Braintree,5
Braintree,5
Epping Forest,5
Epping Forest,AwaitingInspection
Redbridge,5
Epping Forest,5
Redbridge,5
Redbridge,5
Braintree,5
Newham,5
Newham,4
Newham,5
Braintree,5
Braintree,5
Newham,4
Newham,2
Newham,5
Newham,4
Newham,5
Newham,4
Newham,2
Newham,4
Newham,5
Newham,5
Newham,AwaitingInspection
Newham,5
Newham,3
Newham,5
Newham,5
Newham,5
Newham,2
Redbridge,5
Redbridge,5
Redbridge,5
Newham,3
Newham,AwaitingInspection
Newham,4
Newham,5
Newham,5
Redbridge,5
Newham,5
Newham,5
Newham,5
Redbridge,1
Redbridge,Exempt
Redbridge,5
Redbridge,5
Redbridge,AwaitingInspection
Newham,4
Newham,AwaitingInspection
Newham,5
Newham,3
Epping Forest,5
Newham,4
Newham,5
Redbridge,5
Newham,2
Newham,2
Uttlesford,5
Epping Forest,4
Redbridge,AwaitingInspection
Redbridge,5
Redbridge,5
Redbridge,5
Newham,3
Newham,5
Newham,3
Newham,4
Newham,4
Newham,2
Newham,5
Newham,4
Newham,1
Newham,4
Newham,3
Newham,5
Newham,5
Epping Forest,5
Epping Forest,3
Epping Forest,5
Newham,3
Newham,5
Newham,5
Newham,4
Newham,4
Newham,4
Newham,5
Epping Forest,5
Epping Forest,AwaitingInspection
Newham,5
Newham,5
Newham,5
Redbridge,5
Redbridge,Exempt
Newham,4
Newham,5
Redbridge,5
Epping Forest,5
Redbridge,4
Newham,5
Newham,4
Newham,2
Redbridge,5
Redbridge,4
Redbridge,Exempt
Uttlesford,5
Uttlesford,5
Uttlesford,AwaitingInspection
Uttlesford,Exempt
Newham,4
Newham,5
Newham,4
Newham,4
Newham,4
Epping Forest,5
Redbridge,5
Redbridge,5
Uttlesford,5
Uttlesford,5
Redbridge,4
Redbridge,5
Redbridge,4
Redbridge,AwaitingInspection
Newham,5
Newham,3
Newham,5
Newham,4
Newham,4
Newham,5
Redbridge,5
Newham,5
Newham,1
Newham,5
Newham,5
Newham,5
Newham,5
Newham,5
Epping Forest,5
Epping Forest,AwaitingInspection
Epping Forest,4
Epping Forest,5
Epping Forest,5
Newham,4
Epping Forest,5
Redbridge,5
Newham,AwaitingInspection
Newham,5
Newham,2
Uttlesford,4
Uttlesford,5
Uttlesford,2
Epping Forest,AwaitingInspection
Newham,5
Newham,5
Newham,0
Newham,3
Redbridge,5
Newham,5
Newham,1
Newham,4
Newham,5
Newham,0
Newham,AwaitingInspection
Newham,5
Newham,5
Newham,3
Newham,3
Newham,5
Newham,4
Newham,5
Newham,5
Newham,3
Newham,5
Redbridge,AwaitingInspection
Waltham Forest,5
Newham,4
Newham,5
Newham,5
Newham,5
Newham,5
Newham,5
Newham,4
Newham,3
Waltham Forest,5
Waltham Forest,4
Newham,5
Epping Forest,5
Newham,1
Newham,5
Newham,5
Newham,5
Newham,5
Newham,5
Newham,5
Newham,3
Redbridge,5
Waltham Forest,5
Newham,5
Waltham Forest,2
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Newham,5
Newham,4
Newham,2
Newham,5
Newham,5
Redbridge,5
Epping Forest,5
Newham,AwaitingInspection
Newham,3
Newham,Exempt
Newham,2
Newham,2
Waltham Forest,3
Newham,5
Newham,5
Newham,2
Newham,5
Newham,4
Newham,5
Newham,5
Newham,4
Newham,5
Waltham Forest,4
Newham,4
Newham,5
Epping Forest,3
Epping Forest,4
Redbridge,Exempt
Redbridge,5
Uttlesford,5
Uttlesford,5
Newham,3
Newham,4
Newham,AwaitingInspection
Newham,4
Newham,4
Newham,5
Newham,4
Newham,AwaitingInspection
Newham,3
Newham,2
Newham,5
Newham,4
Newham,4
Newham,AwaitingInspection
Hackney,Exempt
Newham,5
Redbridge,5
Redbridge,5
Newham,5
Newham,5
Newham,5
Newham,5
Newham,4
Newham,3
Newham,5
Newham,5
Newham,2
Newham,4
Newham,5
Newham,5
Newham,4
Newham,3
Newham,5
Newham,5
Newham,1
Newham,Exempt
Newham,5
Newham,5
Newham,5
Epping Forest,5
Newham,4
Newham,5
Newham,5
Newham,4
Newham,4
Newham,5
Newham,5
Newham,4
Newham,4
Newham,3
Newham,3
Newham,4
Newham,4
Newham,5
Newham,5
Newham,3
Newham,AwaitingInspection
Waltham Forest,5
Waltham Forest,4
Newham,5
Newham,5
Newham,5
Newham,4
Newham,5
Newham,3
Newham,3
Newham,4
Newham,2
Newham,1
Newham,5
Newham,2
Redbridge,AwaitingInspection
Redbridge,5
Redbridge,5
Redbridge,3
Redbridge,3
Redbridge,3
Redbridge,Exempt
Newham,4
Newham,5
Newham,5
Newham,5
Newham,5
Newham,5
Newham,5
Newham,5
Newham,5
Newham,3
Newham,1
Newham,5
Newham,2
Newham,5
Newham,4
Newham,3
Newham,3
Newham,3
Newham,0
Newham,4
Newham,5
Newham,5
Newham,5
Newham,3
Newham,AwaitingInspection
Waltham Forest,5
Epping Forest,5
Epping Forest,5
Waltham Forest,4
Waltham Forest,5
Waltham Forest,5
Waltham Forest,5
Newham,2
Newham,3
Newham,4
Newham,3
Newham,4
Newham,5
Newham,4
Newham,Exempt
Newham,2
Newham,3
Newham,3
Newham,3
Newham,5
Newham,AwaitingInspection
Newham,5
Newham,5
Newham,5
Uttlesford,3
Newham,5
Newham,5
Newham,5
Newham,3
Newham,5
Newham,4
Newham,4
Newham,5
Newham,5
Newham,4
Newham,5
Newham,3
Newham,AwaitingInspection
Newham,5
Newham,5
Newham,5
Epping Forest,AwaitingInspection
Epping Forest,5
Waltham Forest,5
Waltham Forest,5
Redbridge,5
Newham,1
Newham,2
Newham,4
Newham,5
Newham,Exempt
Waltham Forest,4
Epping Forest,5
Waltham Forest,2
Waltham Forest,4
Waltham Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,4
Redbridge,5
Epping Forest,5
Redbridge,5
Epping Forest,5
Epping Forest,AwaitingInspection
Redbridge,4
Waltham Forest,4
Epping Forest,5
Newham,5
Redbridge,5
Epping Forest,5
Newham,4
Epping Forest,4
Epping Forest,5
Newham,3
Newham,AwaitingInspection
Epping Forest,5
Newham,4
Epping Forest,4
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Newham,3
Newham,5
Newham,4
Braintree,2
Redbridge,5
Newham,4
Newham,4
Newham,3
Newham,4
Epping Forest,0
Waltham Forest,5
Waltham Forest,5
Redbridge,4
Waltham Forest,5
Epping Forest,5
Epping Forest,AwaitingInspection
Newham,5
Newham,5
Waltham Forest,3
Waltham Forest,3
Waltham Forest,3
Waltham Forest,5
Waltham Forest,1
Waltham Forest,5
Redbridge,5
Newham,1
Newham,4
Redbridge,5
Redbridge,5
Uttlesford,Exempt
Waltham Forest,3
Epping Forest,AwaitingInspection
Redbridge,5
Waltham Forest,1
Redbridge,AwaitingInspection
Newham,5
Redbridge,5
Redbridge,5
Redbridge,5
Waltham Forest,Exempt
Redbridge,5
Waltham Forest,5
Waltham Forest,1
Epping Forest,5
Redbridge,5
Uttlesford,Exempt
Redbridge,5
Redbridge,5
Epping Forest,5
Waltham Forest,AwaitingInspection
Newham,5
Epping Forest,5
Epping Forest,5
Newham,5
Epping Forest,5
Epping Forest,5
Waltham Forest,4
Waltham Forest,3
Waltham Forest,3
Waltham Forest,3
Waltham Forest,5
Waltham Forest,4
Waltham Forest,3
Waltham Forest,1
Waltham Forest,3
Waltham Forest,4
Waltham Forest,4
Waltham Forest,Exempt
Waltham Forest,Exempt
Waltham Forest,5
Epping Forest,5
Waltham Forest,4
Epping Forest,5
Epping Forest,5
Waltham Forest,5
Epping Forest,5
Redbridge,4
Redbridge,5
Redbridge,5
Redbridge,5
Waltham Forest,5
Redbridge,5
Epping Forest,5
Waltham Forest,4
Redbridge,5
Uttlesford,5
Waltham Forest,4
Redbridge,5
Redbridge,5
Waltham Forest,5
Redbridge,5
Redbridge,5
Redbridge,0
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,4
Redbridge,5
Redbridge,5
Waltham Forest,4
Redbridge,4
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,4
Redbridge,5
Redbridge,5
Redbridge,3
Redbridge,5
Epping Forest,5
Redbridge,5
Epping Forest,5
Redbridge,5
Newham,5
Newham,5
Waltham Forest,4
Waltham Forest,5
Epping Forest,5
Epping Forest,5
Redbridge,1
Redbridge,5
Waltham Forest,4
Waltham Forest,4
Epping Forest,5
Epping Forest,5
Waltham Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,4
Waltham Forest,2
Waltham Forest,0
Waltham Forest,5
Waltham Forest,Exempt
Epping Forest,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Waltham Forest,5
Uttlesford,5
Redbridge,5
Redbridge,4
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,3
Redbridge,5
Redbridge,AwaitingInspection
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,3
Waltham Forest,5
Waltham Forest,1
Redbridge,4
Redbridge,4
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,Exempt
Waltham Forest,3
Waltham Forest,5
Waltham Forest,5
Waltham Forest,1
Waltham Forest,0
Waltham Forest,5
Waltham Forest,4
Waltham Forest,1
Waltham Forest,4
Redbridge,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,Exempt
Waltham Forest,0
Waltham Forest,4
Waltham Forest,5
Redbridge,AwaitingInspection
Waltham Forest,4
Waltham Forest,5
Redbridge,5
Waltham Forest,4
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Waltham Forest,3
Waltham Forest,5
Waltham Forest,AwaitingInspection
Waltham Forest,2
Redbridge,5
Waltham Forest,3
Waltham Forest,4
Waltham Forest,3
Waltham Forest,4
Waltham Forest,5
Waltham Forest,5
Waltham Forest,5
Redbridge,5
Redbridge,5
Redbridge,1
Redbridge,5
Waltham Forest,1
Waltham Forest,AwaitingInspection
Waltham Forest,3
Waltham Forest,4
Waltham Forest,5
Waltham Forest,5
Waltham Forest,1
Redbridge,5
Redbridge,AwaitingInspection
Redbridge,5
Redbridge,5
Redbridge,2
Redbridge,5
Waltham Forest,5
Waltham Forest,4
Waltham Forest,3
Waltham Forest,5
Waltham Forest,4
Waltham Forest,3
Redbridge,5
Waltham Forest,4
Waltham Forest,2
Redbridge,5
Waltham Forest,4
Waltham Forest,1
Waltham Forest,0
Waltham Forest,5
Waltham Forest,3
Waltham Forest,Exempt
Waltham Forest,4
Waltham Forest,5
Waltham Forest,5
Epping Forest,5
Redbridge,5
Redbridge,5
Waltham Forest,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,4
Redbridge,AwaitingInspection
Redbridge,5
Epping Forest,5
Waltham Forest,4
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,1
Redbridge,5
Redbridge,4
Redbridge,5
Redbridge,5
Waltham Forest,5
Waltham Forest,2
Waltham Forest,4
Waltham Forest,5
Waltham Forest,1
Waltham Forest,5
Waltham Forest,4
Waltham Forest,5
Waltham Forest,1
Redbridge,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,Exempt
Waltham Forest,5
Waltham Forest,1
Epping Forest,5
Waltham Forest,4
Redbridge,5
Redbridge,5
Redbridge,5
Waltham Forest,5
Waltham Forest,3
Waltham Forest,4
Waltham Forest,4
Waltham Forest,3
Waltham Forest,4
Waltham Forest,2
Waltham Forest,5
Waltham Forest,5
Waltham Forest,4
Epping Forest,5
Epping Forest,AwaitingInspection
Epping Forest,AwaitingInspection
Waltham Forest,AwaitingInspection
Waltham Forest,5
Redbridge,5
Epping Forest,5
Epping Forest,4
Epping Forest,4
Epping Forest,4
Epping Forest,5
Epping Forest,5
Waltham Forest,0
Waltham Forest,4
Waltham Forest,5
Redbridge,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,4
Waltham Forest,5
Redbridge,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,0
Waltham Forest,3
Redbridge,5
Waltham Forest,5
Waltham Forest,4
Waltham Forest,4
Waltham Forest,5
Epping Forest,5
Waltham Forest,5
Waltham Forest,Exempt
Redbridge,3
Redbridge,4
Redbridge,5
Waltham Forest,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Epping Forest,5
Epping Forest,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,4
Redbridge,5
Waltham Forest,5
Waltham Forest,5
Epping Forest,5
Redbridge,5
Redbridge,AwaitingInspection
Waltham Forest,5
Epping Forest,4
Epping Forest,4
Redbridge,5
Epping Forest,5
Redbridge,5
Waltham Forest,4
Waltham Forest,5
Waltham Forest,4
Waltham Forest,5
Waltham Forest,3
Waltham Forest,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,4
Waltham Forest,2
Waltham Forest,1
Redbridge,5
Epping Forest,5
Epping Forest,5
Redbridge,4
Redbridge,5
Braintree,3
Waltham Forest,5
Waltham Forest,5
Waltham Forest,Exempt
Waltham Forest,5
Waltham Forest,5
Redbridge,5
Redbridge,5
Epping Forest,5
Redbridge,4
Waltham Forest,4
Waltham Forest,2
Redbridge,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Redbridge,AwaitingInspection
Redbridge,5
Epping Forest,4
Epping Forest,5
Epping Forest,1
Epping Forest,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,5
Epping Forest,3
Epping Forest,4
Epping Forest,5
Epping Forest,4
Epping Forest,4
Epping Forest,4
Epping Forest,5
Epping Forest,4
Epping Forest,4
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,4
Redbridge,5
Redbridge,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,5
Epping Forest,3
Epping Forest,3
Epping Forest,5
Waltham Forest,5
Waltham Forest,5
Uttlesford,5
Uttlesford,AwaitingInspection
Redbridge,5
Redbridge,5
Redbridge,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,5
Waltham Forest,4
Waltham Forest,5
Redbridge,5
Redbridge,5
Waltham Forest,5
Uttlesford,5
Epping Forest,5
Waltham Forest,Exempt
Epping Forest,5
Redbridge,5
Epping Forest,3
Waltham Forest,5
Waltham Forest,5
Waltham Forest,3
Waltham Forest,4
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,3
Epping Forest,5
Epping Forest,5
Waltham Forest,4
Waltham Forest,3
Waltham Forest,5
Uttlesford,4
Redbridge,5
Redbridge,5
Epping Forest,5
Waltham Forest,5
Waltham Forest,5
Epping Forest,5
Redbridge,5
Redbridge,5
Redbridge,4
Redbridge,4
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,1
Redbridge,5
Redbridge,4
Redbridge,4
Waltham Forest,5
Waltham Forest,5
Waltham Forest,Exempt
Waltham Forest,5
Redbridge,4
Waltham Forest,1
Epping Forest,5
Waltham Forest,4
Redbridge,5
Epping Forest,5
Waltham Forest,5
Epping Forest,AwaitingInspection
Epping Forest,AwaitingInspection
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,3
Epping Forest,5
Epping Forest,5
Epping Forest,3
Epping Forest,5
Epping Forest,5
Waltham Forest,4
Waltham Forest,2
Waltham Forest,5
Waltham Forest,2
Waltham Forest,3
Redbridge,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,5
Epping Forest,3
Waltham Forest,5
Redbridge,5
Redbridge,4
Uttlesford,5
Uttlesford,5
Epping Forest,5
Epping Forest,5
Epping Forest,4
Redbridge,5
Epping Forest,5
Redbridge,5
Epping Forest,5
Epping Forest,4
Epping Forest,3
Redbridge,5
Redbridge,5
Redbridge,3
Redbridge,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Redbridge,5
Redbridge,5
Redbridge,AwaitingInspection
Redbridge,Exempt
Redbridge,5
Waltham Forest,4
Epping Forest,5
Epping Forest,5
Redbridge,5
Redbridge,4
Redbridge,5
Redbridge,5
Epping Forest,5
Waltham Forest,5
Redbridge,5
Epping Forest,5
Waltham Forest,5
Waltham Forest,4
Redbridge,5
Waltham Forest,3
Waltham Forest,5
Redbridge,5
Epping Forest,AwaitingInspection
Epping Forest,5
Epping Forest,3
Uttlesford,1
Redbridge,5
Redbridge,5
Redbridge,4
Redbridge,5
Uttlesford,4
Epping Forest,5
Redbridge,1
Redbridge,5
Waltham Forest,5
Epping Forest,AwaitingInspection
Redbridge,3
Epping Forest,4
Redbridge,5
Redbridge,5
Epping Forest,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,1
Redbridge,Exempt
Epping Forest,AwaitingInspection
Epping Forest,AwaitingInspection
Epping Forest,5
Epping Forest,5
Redbridge,5
Redbridge,4
Epping Forest,5
Waltham Forest,5
Waltham Forest,4
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Redbridge,5
Epping Forest,5
Epping Forest,5
Redbridge,Exempt
Redbridge,3
Redbridge,AwaitingInspection
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,AwaitingInspection
Redbridge,5
Waltham Forest,4
Redbridge,5
Redbridge,4
Redbridge,5
Redbridge,5
Redbridge,AwaitingInspection
Epping Forest,5
Epping Forest,5
Epping Forest,AwaitingInspection
Epping Forest,4
Epping Forest,4
Redbridge,4
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,4
Redbridge,3
Epping Forest,AwaitingInspection
Redbridge,AwaitingInspection
Epping Forest,5
Epping Forest,5
Epping Forest,4
Redbridge,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,5
Redbridge,4
Redbridge,5
Redbridge,4
Redbridge,5
Redbridge,5
Epping Forest,5
Dorset,5
Redbridge,5
Redbridge,3
Redbridge,AwaitingInspection
Redbridge,5
Redbridge,Exempt
Redbridge,AwaitingInspection
Redbridge,4
Redbridge,3
Epping Forest,AwaitingInspection
Redbridge,5
Redbridge,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,AwaitingInspection
Epping Forest,5
Waltham Forest,2
Waltham Forest,4
Epping Forest,5
Epping Forest,5
Redbridge,5
Epping Forest,AwaitingInspection
Epping Forest,3
Epping Forest,5
Redbridge,AwaitingInspection
Redbridge,5
Epping Forest,5
Epping Forest,4
Epping Forest,AwaitingInspection
Redbridge,2
Epping Forest,5
Waltham Forest,5
Waltham Forest,0
Epping Forest,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Epping Forest,5
Epping Forest,5
Redbridge,5
Epping Forest,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,Exempt
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Redbridge,5
Epping Forest,4
Redbridge,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,4
Epping Forest,5
Redbridge,3
Epping Forest,5
Waltham Forest,5
Waltham Forest,4
Redbridge,5
Redbridge,5
Redbridge,3
Redbridge,5
Epping Forest,AwaitingInspection
Epping Forest,AwaitingInspection
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,AwaitingInspection
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,4
Uttlesford,5
Epping Forest,5
Epping Forest,5
Uttlesford,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,3
Epping Forest,5
Epping Forest,5
Epping Forest,3
Epping Forest,5
Epping Forest,5
Epping Forest,5
Redbridge,5
Epping Forest,4
Epping Forest,5
Epping Forest,4
Epping Forest,3
Epping Forest,5
Epping Forest,5
Epping Forest,5
Waltham Forest,5
Epping Forest,AwaitingInspection
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,3
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,AwaitingInspection
Redbridge,4
Redbridge,5
Epping Forest,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Redbridge,4
Redbridge,5
Redbridge,1
Redbridge,5
Redbridge,3
Redbridge,3
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Redbridge,4
Redbridge,4
Redbridge,4
Redbridge,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,AwaitingInspection
Epping Forest,5
Uttlesford,AwaitingInspection
Redbridge,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,5
Epping Forest,AwaitingInspection
Uttlesford,5
Epping Forest,AwaitingInspection
Redbridge,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,AwaitingInspection
Epping Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,4
Epping Forest,5
Epping Forest,2
Epping Forest,AwaitingInspection
Uttlesford,5
Waltham Forest,AwaitingInspection
Redbridge,5
Redbridge,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Redbridge,5
Redbridge,AwaitingInspection
Redbridge,5
Epping Forest,5
Redbridge,5
Redbridge,5
Redbridge,5
Epping Forest,5
Epping Forest,AwaitingInspection
Epping Forest,5
Redbridge,5
Epping Forest,5
Epping Forest,5
Epping Forest,AwaitingInspection
Epping Forest,5
Redbridge,5
Epping Forest,AwaitingInspection
Epping Forest,5
Waltham Forest,5
Epping Forest,5
Epping Forest,5
Epping Forest,5
Uttlesford,4
Uttlesford,5
Epping Forest,5
Epping Forest,5
Waltham Forest,5
Redbridge,3
Redbridge,5
Redbridge,5
Epping Forest,5
Redbridge,4
Epping Forest,5
Epping Forest,4
Epping Forest,5
Redbridge,5
Epping Forest,5
Epping Forest,5
Uttlesford,5
Redbridge,5
Redbridge,5
Epping Forest,5
Epping Forest,5
Uttlesford,5
Uttlesford,AwaitingInspection
Redbridge,3
Redbridge,5
Redbridge,5
Redbridge,3
Redbridge,5
Uttlesford,4
Uttlesford,4
